cKDulGswypk,80,playing djembe,train
cKDulGswypk,91,playing djembe,train
cKDzBHtK8zo,30,"motorboat, speedboat acceleration",train
cKFKX45sBbY,30,printer printing,train
cKJZVL2kxAg,1,helicopter,train
cKO4YitBMwc,39,pheasant crowing,train
cKYetsSaZuo,40,people sniggering,train
cKYwBXScWZ0,6,"engine accelerating, revving, vroom",train
cK_hw1SsdEM,10,people coughing,train
cKc0zgaLXCI,43,playing tympani,train
cKc0zgaLXCI,104,playing tympani,train
cKcNyfXbQzQ,439,"child speech, kid speaking",train
cKdk4ByDQ88,242,playing bongo,train
cKdk4ByDQ88,254,playing bongo,train
cKf9PzXMSI0,0,tap dancing,train
cKg1_fKO1sY,262,singing choir,train
cKjEEnykGR0,51,people humming,train
cKkmQ-WpmSk,8,"engine accelerating, revving, vroom",train
cKlgwrxvwOQ,13,striking pool,train
cKlgwrxvwOQ,24,striking pool,train
cKmK-nFdMXM,24,playing timpani,train
cKmK-nFdMXM,36,playing timpani,train
cKpJX-Bd_yc,24,playing saxophone,train
cKr_pr2qHCU,69,playing zither,train
cKr_pr2qHCU,83,playing zither,train
cKter6C6LfU,30,"pigeon, dove cooing",train
cKvxGwXW2hQ,30,printer printing,train
cKwUXSguGJ4,160,people belly laughing,train
cL-sL-FtWKI,260,playing drum kit,train
cL1K_I5-iRg,310,"railroad car, train wagon",train
cL1YfLMK0ko,118,tractor digging,train
cL1YfLMK0ko,360,tractor digging,train
cL389d29hq8,0,playing harmonica,train
cL3krYAKNfg,32,mynah bird singing,train
cL5zgrlRceI,80,people coughing,train
cL85lIN82Mk,126,playing washboard,train
cL9prLdJ4Sg,59,playing electronic organ,train
cLAIIimCuJ4,130,church bell ringing,train
cLBpW1mdZkI,7,parrot talking,train
cLBpW1mdZkI,202,parrot talking,train
cLC4dupIafk,61,airplane flyby,train
cLENEeFtOmI,410,horse clip-clop,train
cLHZdTCcilQ,98,playing theremin,train
cLI_xxNdmjU,26,playing tennis,train
cLKm-sWI4NI,50,people screaming,train
cLLR-MDHaqQ,70,goose honking,train
cLMvr2qKG6Y,50,cap gun shooting,test
cLOIO94QUXE,426,singing bowl,train
cLRF5b8jtsE,100,"bird chirping, tweeting",train
cLRZd6MhTdg,67,typing on typewriter,train
cLRa3W-RiWY,29,lip smacking,train
cLRa3W-RiWY,44,lip smacking,train
cLRbutgJLXs,29,firing cannon,train
cLUaGB6J7VU,30,car passing by,train
cLUxuK1_3HY,30,dog barking,train
cLWd1kuGxGQ,217,bowling impact,train
cLXxIk6HwR4,34,playing ukulele,train
cLYPlr2lOeQ,3,playing ukulele,train
cLYPlr2lOeQ,150,playing ukulele,train
cLYWOjOh3Jw,81,golf driving,train
cLYWW0LwRhI,265,typing on typewriter,train
cLYWW0LwRhI,307,typing on typewriter,train
cLZRfmGhjdE,30,dog bow-wow,train
cL_nCiBnlbk,1,playing bugle,train
cLagB_Uv_RA,329,rope skipping,train
cLagB_Uv_RA,361,rope skipping,train
cLakDigr-tk,87,playing volleyball,train
cLdIcx2YQHk,150,playing accordion,train
cLdocRD04fM,81,crow cawing,train
cLdocRD04fM,120,crow cawing,train
cLe8SjXM1ns,1,playing saxophone,train
cLf335M-gbQ,179,sharpen knife,train
cLfCm_NK3-Y,33,playing snare drum,train
cLfCm_NK3-Y,45,playing snare drum,train
cLi55MV04a8,100,playing cymbal,test
cLjC8wBYVqg,236,beat boxing,train
cLpDBj--as0,8,people sneezing,test
cLqplWqHOYo,160,"female speech, woman speaking",train
cLrUkZXU3a8,30,playing electric guitar,train
cLthXaRvysM,181,playing french horn,train
cLu9GmV2vF0,811,playing didgeridoo,train
cLvoNsfOR10,30,printer printing,train
cLx0L_7fXnE,51,chimpanzee pant-hooting,test
cLywFP6mEkM,57,police radio chatter,train
cLywFP6mEkM,91,police radio chatter,train
cLz0F3hqkYQ,15,playing oboe,train
cLz0F3hqkYQ,29,playing oboe,train
cLzvU32N8iw,5,cat purring,train
cLzvU32N8iw,21,cat purring,train
cM-lGwezBDk,210,female singing,train
cM0RRvZNe2s,18,singing bowl,train
cM4YqoZx-Jc,30,playing piano,train
cM6SVwWiPRA,162,playing didgeridoo,train
cM8ce-aKJys,17,people crowd,train
cMEfLsqwyWU,5,cheetah chirrup,train
cMEfLsqwyWU,16,cheetah chirrup,train
cMG9nG6XcpM,520,ocean burbling,train
cMIgtKIXzuc,270,people screaming,train
cMM6FrAbI7o,80,planing timber,train
cMM6FrAbI7o,97,planing timber,train
cMPbKL9ONp0,0,playing didgeridoo,train
cMPbKL9ONp0,1,playing didgeridoo,train
cMPfmAUIbB0,150,playing electronic organ,train
cMR6Hxh82iY,580,lawn mowing,train
cMRaLnKuUKk,132,ice cracking,train
cMRaLnKuUKk,162,ice cracking,train
cMSId-uhMoA,0,playing harp,train
cMSId-uhMoA,171,playing harp,train
cMSRgqvRgxI,57,tornado roaring,train
cMU1lZo54ik,1,scuba diving,train
cMU1lZo54ik,11,scuba diving,train
cMWwG5FQN3A,30,playing trumpet,train
cM_VbOBRWK8,0,playing harmonica,test
cMdiYuzHVZ4,58,playing french horn,train
cMdiYuzHVZ4,175,playing french horn,train
cMdnie91zp4,0,playing trombone,train
cMdnie91zp4,238,playing trombone,train
cMeze7Znmug,160,playing table tennis,train
cMgG9PH4AJQ,28,playing volleyball,train
cMlCZQPAAgo,30,typing on typewriter,train
cMoWY-kTPw8,72,playing hammond organ,train
cMoWY-kTPw8,96,playing hammond organ,train
cMrCne9HMMQ,30,driving buses,train
cMs5XfNWu6Y,10,lawn mowing,train
cMsmQHDkMJc,150,fireworks banging,train
cMtGwk5tWgk,102,tap dancing,train
cMtGwk5tWgk,113,tap dancing,train
cMxMPXKwhlQ,100,playing harp,train
cMzERBmtlrs,10,thunder,train
cN-JQk7LFZw,43,playing volleyball,train
cN-trXs8VgY,6,dog baying,train
cN-trXs8VgY,16,dog baying,train
cN0WcVoOII0,30,playing banjo,train
cN5IsXBc59w,30,chainsawing trees,train
cN5WLE0XTsE,185,playing timbales,test
cN8OTJq7ZI8,35,playing mandolin,train
cN8OTJq7ZI8,48,playing mandolin,train
cN8RaAxUWj8,30,playing french horn,train
cNHyMIt7gTc,266,rope skipping,train
cNHyMIt7gTc,377,rope skipping,train
cNI5NQsi4zc,60,playing piano,train
cNIAcXMUE6w,190,"playing marimba, xylophone",train
cNJJArQyeK8,36,civil defense siren,train
cNJjjRYSroQ,11,playing tabla,train
cNKbSwSUle4,0,cat purring,train
cNLrZCjlup0,17,arc welding,train
cNLrZCjlup0,31,arc welding,train
cNM3p4mklnc,320,car engine starting,train
cNNC98Pkj3A,18,chipmunk chirping,train
cNNs55yzBJY,70,printer printing,train
cNNv7S3viJk,51,airplane flyby,test
cNPh2dJvpLI,4,dog whimpering,train
cNPh2dJvpLI,17,dog whimpering,train
cNPwX7nKmOs,30,"rowboat, canoe, kayak rowing",test
cNTM3Dy_IRk,30,printer printing,train
cNTTSiwXn1U,250,helicopter,train
cNUIc68WpD4,75,people marching,train
cNUIc68WpD4,87,people marching,train
cNUUfmMYN4k,60,church bell ringing,train
cNWbJgDgVeM,19,bathroom ventilation fan running,train
cNZv42fCa84,400,playing bagpipes,train
cNa2_YI4aVQ,0,toilet flushing,train
cNbBx5n4ur4,2,car engine knocking,train
cNbBx5n4ur4,26,car engine knocking,train
cNbK1oU2d6c,46,playing tennis,train
cNbK1oU2d6c,101,playing tennis,train
cNcev6_1kUg,10,playing harp,train
cNeDlfkD_yg,350,playing cello,train
cNfhKzlqNuI,80,opening or closing drawers,train
cNfw6i7mF1g,226,car engine starting,train
cNgbHxM2gdA,30,orchestra,train
cNh6CFuGC6I,30,"rowboat, canoe, kayak rowing",train
cNhmja89DdE,0,playing ukulele,train
cNhmja89DdE,1,playing ukulele,train
cNjWAt5TE_8,0,playing snare drum,train
cNlUxI1YE6Y,23,playing gong,train
cNlUxI1YE6Y,57,playing gong,train
cNn5Akj4Owc,110,male singing,train
cNoL9sMb8MM,50,ocean burbling,train
cNp1aASNR7E,410,playing trombone,train
cNpdPMT8LtI,40,toilet flushing,train
cNqIPu9tu0U,106,cheetah chirrup,train
cNqIPu9tu0U,117,cheetah chirrup,train
cNqJesACCwc,420,people whispering,train
cNqTAf7urnk,254,tornado roaring,test
cNrJ7g0QFCM,5,volcano explosion,train
cNsPdrYeirE,40,people sobbing,train
cNwARDUXRQw,30,playing harp,train
cNyCaBAozVU,16,sea lion barking,train
cNzBlGqcbRE,59,playing cornet,train
cNzeRb75E_g,4,hail,train
cNzeRb75E_g,43,hail,train
cO-WJe7MmC0,30,people shuffling,train
cO-btZVnM6I,80,playing banjo,train
cO4SuAWwRdc,30,dog whimpering,train
cO4_J-DNZvM,30,skidding,train
cO6m8SYm-TM,70,machine gun shooting,train
cO6rmnUVQ6g,101,playing table tennis,train
cO9uJ4Bbnxk,76,beat boxing,train
cOAunHH5EEk,11,playing banjo,train
cOC2hwaFJ5o,42,playing tabla,train
cOC2hwaFJ5o,195,playing tabla,train
cOCvPOZfSDs,13,duck quacking,train
cOCvrRkr7Dc,10,dog barking,train
cOD9EineWO0,1,cupboard opening or closing,train
cOD9EineWO0,174,cupboard opening or closing,train
cOFEoacrJyU,2,church bell ringing,train
cOGdfDZDYes,20,train horning,train
cONmLYsDHl0,18,people marching,test
cOOJQRCP7bk,70,playing accordion,train
cOPRJb3sKCo,106,people nose blowing,test
cOR7v_3HsQ0,88,gibbon howling,train
cOR7v_3HsQ0,100,gibbon howling,train
cOVJzG38SIU,19,vacuum cleaner cleaning floors,train
cOVJzG38SIU,38,vacuum cleaner cleaning floors,train
cOYarW-aokk,52,goose honking,train
cOYarW-aokk,150,goose honking,train
cOc6UOsYn8s,10,people cheering,train
cOcAhRcS7a4,32,tap dancing,train
cOfxbKmxxYg,20,toilet flushing,train
cOgNXgF21u4,30,playing acoustic guitar,test
cOgtCmyHndk,0,"vehicle horn, car horn, honking",train
cOhH369x8mA,100,ambulance siren,train
cOp-16Up34Y,30,ocean burbling,train
cOqq2assYZE,11,lighting firecrackers,train
cOqq2assYZE,22,lighting firecrackers,train
cOrIZe_nM7k,130,tractor digging,train
cOrZun9zR10,140,car engine starting,train
cOvdjNQY9L0,0,skidding,train
cOyThb4DO1U,300,splashing water,train
cP2P8HAL_dM,25,car engine knocking,train
cP4fdRaFr0Y,40,chainsawing trees,train
cP6BZiiXfZk,0,vacuum cleaner cleaning floors,train
cP6BZiiXfZk,10,vacuum cleaner cleaning floors,train
cP6CiaQSYxE,23,driving snowmobile,test
cP7tvSry4wc,10,"male speech, man speaking",train
cP8Jlsh5jk8,20,stream burbling,train
cP9nYb7tpN8,310,playing bass guitar,train
cPASGmv8RMU,65,playing gong,train
cPASGmv8RMU,81,playing gong,train
cPCQpPwMJ_s,208,singing choir,train
cPDOM6rPYNs,32,cuckoo bird calling,train
cPDOM6rPYNs,42,cuckoo bird calling,train
cPEdI99o3Tc,30,chainsawing trees,train
cPF1ESlbAog,52,people burping,train
cPFlqAHuhC8,0,playing trumpet,train
cPJmCEvGyy4,56,playing washboard,train
cPLBcK1cfAs,30,playing bagpipes,train
cPOSfJ0i274,80,people sniggering,train
cPPCuNYumgY,209,barn swallow calling,train
cPPCuNYumgY,267,barn swallow calling,train
cPQL56Zowa0,31,playing synthesizer,train
cPWmnGKN5k0,24,playing theremin,train
cPWmnGKN5k0,46,playing theremin,train
cP_zNVUcHQg,188,train whistling,train
cP_zNVUcHQg,199,train whistling,train
cPa48kumwBo,10,playing snare drum,train
cPb5YexlVSY,180,people crowd,train
cPeEUYfqXRk,62,playing tabla,train
cPf3cNf-9EY,12,playing glockenspiel,train
cPfaT_7rFzE,136,airplane,train
cPfo7oF82NY,230,playing saxophone,train
cPgO0qGByu0,10,people sneezing,test
cPkmeDIcyVA,30,chicken crowing,train
cPmXwiyo4vo,0,sharpen knife,train
cPq2oS9kP0Y,105,elephant trumpeting,train
cPq2oS9kP0Y,118,elephant trumpeting,train
cPqyKoZWdUU,120,typing on computer keyboard,train
cPwpWDsFp9E,3,opening or closing car doors,train
cPxvyAYsRgM,49,people slapping,train
cPycd-Vi0j8,4,opening or closing car doors,train
cPzezkikR-0,30,mosquito buzzing,test
cQ2RIZHDyuU,30,playing banjo,train
cQ3-shUtEmY,63,people booing,train
cQ4T71qXhkw,20,stream burbling,train
cQ4iybn-jAE,0,car engine knocking,train
cQ9XCYtePy4,0,striking bowling,train
cQEIfjua5vM,136,playing glockenspiel,train
cQFIFSq7qtI,2,hammering nails,train
cQFIFSq7qtI,12,hammering nails,train
cQFhIYk_dKY,281,opening or closing car electric windows,test
cQHpFpuo9C0,89,beat boxing,train
cQKjc_xZq6s,110,driving motorcycle,train
cQLKD1tKK-0,7,tap dancing,train
cQMRWb4HcFw,96,golf driving,train
cQMRWb4HcFw,265,golf driving,train
cQMmfhHjWn0,120,stream burbling,train
cQO9vfxKRX8,80,people belly laughing,train
cQO_QOn2Iak,1,playing timpani,train
cQPHz_bRAMc,56,playing ukulele,train
cQPHz_bRAMc,70,playing ukulele,train
cQQFIWSufCQ,170,singing bowl,train
cQQopDb0O-g,56,playing harp,train
cQU4BMJj7AY,3,golf driving,train
cQUSJT8WTf0,170,"child speech, kid speaking",train
cQUTESGtRe0,8,opening or closing car electric windows,train
cQVml-yKj-s,1,playing bongo,train
cQVml-yKj-s,17,playing bongo,train
cQZvtbAMSV8,32,playing theremin,train
cQaO6vpSGhk,9,volcano explosion,test
cQb6Tr_GK-w,102,people burping,train
cQcMGmPuLFY,14,wind chime,train
cQeNLjYQgoA,0,baby laughter,train
cQep_BUThKU,20,"railroad car, train wagon",train
cQiVY6w90_8,260,"rowboat, canoe, kayak rowing",test
cQjxonV53eo,22,coyote howling,test
cQkm8fG9dbA,2,bull bellowing,train
cQkm8fG9dbA,42,bull bellowing,train
cQp2Zt9hsBo,122,playing timpani,train
cQp2Zt9hsBo,148,playing timpani,train
cQpMRtMXd38,370,lawn mowing,train
cQqDrbtd9Ec,50,sharpen knife,test
cQqiNwc-a7k,370,orchestra,train
cQtOB7a1oKY,23,"subway, metro, underground",train
cQwIN-fDJYE,25,mosquito buzzing,train
cQy55B7L9D0,317,playing tympani,train
cQyR-kAtFKs,30,police car (siren),train
cQyxSGsQVGU,192,playing bass drum,train
cQyxSGsQVGU,203,playing bass drum,train
cR090mWh53U,30,ambulance siren,train
cR26I8RK15g,190,toilet flushing,train
cR2v9wArDy8,30,printer printing,train
cR9qo6X78Ac,104,police radio chatter,train
cR9qo6X78Ac,115,police radio chatter,train
cR9rVglY5JQ,100,stream burbling,train
cRCeYK81z_I,13,people eating crisps,test
cREpZ8IrJmY,3,"cattle, bovinae cowbell",train
cRGIbeQXkHQ,140,playing tambourine,train
cRKEib7mD2o,10,playing snare drum,train
cRLnIY2BgyQ,530,lions growling,train
cRQjEoyheVs,77,playing volleyball,train
cRSuIVI_YV0,138,playing accordion,train
cRT5SWbyA54,4,lions roaring,test
cRTOP_vJihU,273,strike lighter,test
cRVHFuOL-yI,47,tractor digging,train
cRXW0kpONiE,144,arc welding,train
cRYrXVe9obQ,30,fireworks banging,train
cRZpHpGnPDk,80,people babbling,train
cRaTiGUOyak,69,"rowboat, canoe, kayak rowing",train
cRbRWpaDoNw,0,volcano explosion,train
cRbRWpaDoNw,193,volcano explosion,train
cRciQHYepGY,9,playing volleyball,train
cRdiLbZTvqo,13,reversing beeps,train
cReLETAjLHI,30,chainsawing trees,test
cRfLwxpjTNs,220,playing french horn,train
cRhLsgzolXc,7,baby laughter,train
cRhLsgzolXc,31,baby laughter,train
cRiUms2tRm0,10,playing bagpipes,train
cRiW0u0QY18,30,playing trumpet,train
cRkOK_Myw_A,130,playing drum kit,train
cRkVq4GXxtI,16,volcano explosion,train
cRkczQQXyMs,30,"playing marimba, xylophone",train
cRlGHk6RbCg,0,skateboarding,train
cRlp5v9BHeE,11,car passing by,test
cRmK3sTf-Ow,65,cheetah chirrup,test
cRmWKzi2J-g,22,playing double bass,train
cRmWKzi2J-g,37,playing double bass,train
cRn6UM2YB7c,507,playing didgeridoo,train
cRoyh83l66E,223,playing erhu,train
cRoyh83l66E,345,playing erhu,train
cRrkODu7DhA,8,lawn mowing,train
cRt6_axWZqY,20,dog barking,train
cRtPLWOdusM,61,playing lacrosse,train
cRtPLWOdusM,137,playing lacrosse,train
cRvAIHsFxUQ,120,playing table tennis,train
cRvAv1Nn-WQ,43,ferret dooking,test
cRvAv1Nn-WQ,85,ferret dooking,test
cRxTQHFZM6U,7,baby laughter,train
cRy3Io3oqFQ,30,singing bowl,train
cS147bqZpBs,173,"heart sounds, heartbeat",train
cS3lHq1tjWY,14,cricket chirping,train
cS3lHq1tjWY,34,cricket chirping,train
cS5d2wD8OoI,178,playing harp,train
cS8IByC08Q0,38,car engine starting,train
cS9O42fcWXg,84,people screaming,train
cS9XIcxJ1hI,48,eagle screaming,train
cS9XIcxJ1hI,66,eagle screaming,train
cS9t_-Rxcq0,460,fireworks banging,train
cSA0kC2cKfw,30,pig oinking,train
cSAFtvFQWhA,21,playing congas,train
cSAFtvFQWhA,97,playing congas,train
cSAIhmcH4oY,81,footsteps on snow,test
cSO4FL1DQDc,33,playing tambourine,train
cSO4FL1DQDc,53,playing tambourine,train
cSQYD37HpwI,180,playing trombone,train
cSQckVH0kr0,180,playing vibraphone,train
cSQd8vVgaAo,20,chainsawing trees,train
cSUOdtQOmpE,180,playing acoustic guitar,train
cSUT0k0Vd-Y,107,sharpen knife,train
cSVeBKGQlHo,80,playing synthesizer,train
cSVtkvSCnjA,2,playing cornet,train
cSVtkvSCnjA,101,playing cornet,train
cSW4IyLb68Q,220,wind noise,train
cSXcv_5t0aM,30,driving buses,train
cSY-Tl4gBwI,126,playing badminton,train
cSYZbpO6B8Q,145,playing volleyball,train
cSa_RmMapCw,19,dog howling,train
cSdSH0LQHfI,30,ferret dooking,test
cSe3CufYx50,64,francolin calling,train
cShTQNddJVg,30,crow cawing,train
cSii8zAg0Ac,145,people eating noodle,train
cSii8zAg0Ac,426,people eating noodle,train
cSkwFIq6uJs,56,coyote howling,train
cSnTCET2CsA,5584,"race car, auto racing",test
cSqzmAl8TDU,0,printer printing,train
cSreN48pmDI,24,basketball bounce,train
cSrhzUqgrDY,410,helicopter,train
cSw1OH3lKDk,108,playing timpani,train
cSw1OH3lKDk,138,playing timpani,train
cSxU8rNV8l0,60,ambulance siren,train
cSym5f2jySA,5,chicken crowing,train
cSym5f2jySA,70,chicken crowing,train
cSzsYE3P4Yg,321,driving snowmobile,train
cT17GnPrXyw,115,fire truck siren,train
cT2jY7AgYHg,190,chicken crowing,train
cT4Mx7O2tEA,3,"bee, wasp, etc. buzzing",train
cT4Mx7O2tEA,55,"bee, wasp, etc. buzzing",train
cT7D6R9q5CU,0,playing ukulele,train
cT7D6R9q5CU,121,playing ukulele,train
cT8_aI_UgQ0,90,playing trombone,train
cT9leSR0u1Y,540,using sewing machines,train
cTA9RIgZJjg,390,playing cello,train
cTAmis_3xL4,62,civil defense siren,train
cTC9h4Kf8qA,100,people sneezing,train
cTDkxMy9aXU,41,singing bowl,train
cTEmxWuUh4E,18,car engine knocking,train
cTG7M6sEZfQ,199,playing sitar,train
cTG7M6sEZfQ,286,playing sitar,train
cTLHqxG3LpE,117,yodelling,train
cTLHqxG3LpE,170,yodelling,train
cTM3C5gNbTA,30,chainsawing trees,train
cTRBMyOKVS4,5,driving buses,train
cTUIXGKTNCI,1,people shuffling,train
cTUIXGKTNCI,140,people shuffling,train
cTVvPCqBhMw,7,playing bass drum,train
cTVvPCqBhMw,21,playing bass drum,train
cTWIOED6zuE,2,striking bowling,train
cTZgNLiNKps,30,mouse pattering,train
cTcA8Pkeu2E,560,people coughing,train
cTftj-O3erU,10,skateboarding,train
cTj-bp7TaWU,30,sheep bleating,train
cTj18oQkJD0,60,gibbon howling,train
cTlPfxvAFs8,30,"pigeon, dove cooing",train
cTlX_8j8zl8,50,people babbling,train
cTowvU7bm2U,9,people crowd,train
cTpGhBCwM-E,96,elk bugling,train
cTpGhBCwM-E,115,elk bugling,train
cTrxMjSFgB4,43,playing cornet,test
cTsXnOrhupA,81,train whistling,test
cTtpxu7fwgs,3,golf driving,train
cTtpxu7fwgs,28,golf driving,train
cTuT3fVP6G8,60,playing trombone,train
cTuT3fVP6G8,71,playing trombone,train
cTx6QL6QCOU,4,"motorboat, speedboat acceleration",train
cTxs2Ew0RTE,40,people coughing,train
cTyKDsQWec4,79,playing harmonica,train
cTyKDsQWec4,92,playing harmonica,train
cU-1PtRK_p8,20,"playing violin, fiddle",train
cU1LIwwivQU,30,car engine knocking,train
cU4SB2yjzIk,40,playing banjo,train
cU5pnS56DNM,28,woodpecker pecking tree,train
cU5pnS56DNM,39,woodpecker pecking tree,train
cU69Lv0Xx98,337,playing french horn,train
cU7rafV2Bx8,119,playing bugle,train
cU9AJygC17I,90,goose honking,train
cUAFjwQXeTY,78,people eating crisps,train
cUBHfozbsao,44,playing harp,train
cUGHZmeOKFo,60,church bell ringing,train
cUHGUVBKCMQ,90,people hiccup,train
cUMddBdP6vI,3,hail,train
cUMg7Tp-cIo,82,tapping guitar,train
cUOIDyhCDIc,120,playing volleyball,train
cUPJ7_3WHHY,18,wind rustling leaves,train
cUQuFmBqQlM,250,playing flute,train
cUR1QVdcR1I,21,beat boxing,train
cUV9ueRW1K8,0,helicopter,train
cUVuTxKPvDE,310,"railroad car, train wagon",train
cUbynDe1pn4,19,beat boxing,train
cUdOqB9esJA,16,"motorboat, speedboat acceleration",train
cUeClE6MdUA,162,people eating noodle,train
cUhZldsMPKo,20,driving buses,train
cUlv-WBEDWQ,53,people sneezing,train
cUlv-WBEDWQ,72,people sneezing,train
cUoHwM2h35E,21,mouse squeaking,train
cUoHwM2h35E,33,mouse squeaking,train
cUqoruhNk0c,14,people eating crisps,train
cUqoruhNk0c,32,people eating crisps,train
cUuqzEcLGAA,290,raining,train
cUvT1GoROxY,246,"female speech, woman speaking",train
cUw3Ov-Glkc,42,hail,train
cUw3Ov-Glkc,120,hail,train
cUweS9TrRxI,155,playing cymbal,train
cUwsCg0vVt0,30,playing bass guitar,train
cUyTX_OHqoA,38,chipmunk chirping,train
cUyrenVivWc,62,coyote howling,train
cUyrenVivWc,73,coyote howling,train
cUyt_GNrF1U,4,cat caterwauling,train
cUzDGcBVrlE,30,playing hammond organ,test
cV0hI5LSpqg,90,playing banjo,train
cV0tMGL-1JA,4,"engine accelerating, revving, vroom",train
cV3Qr2eu7VA,74,frog croaking,train
cV3Qr2eu7VA,142,frog croaking,train
cV4QlanVa9w,70,basketball bounce,train
cV5RztWmil0,30,wind rustling leaves,train
cV7R5jp75z8,196,child singing,train
cV7R5jp75z8,350,child singing,train
cVAo0sS2guY,2,child singing,train
cVE9lMIiCUU,70,"bird chirping, tweeting",train
cVGetpMFo9o,9,singing bowl,train
cVJikNZdNb4,590,"race car, auto racing",train
cVK1KbU-KEw,22,playing double bass,train
cVK1KbU-KEw,33,playing double bass,train
cVNeHkrjMyM,61,skiing,train
cVNki3tTNJ0,3,playing glockenspiel,train
cVOJI7bswtQ,37,wind chime,train
cVQUaecTlpU,27,goat bleating,train
cVQUaecTlpU,163,goat bleating,train
cVQsteRY8F4,20,skidding,test
cVTW_NXPBBg,30,people sniggering,train
cVTfjFWkmbk,0,chimpanzee pant-hooting,train
cVVT1wQfabg,170,people crowd,train
cVXTNpTs32M,240,ocean burbling,train
cVXrsWY_WWQ,7,wood thrush calling,train
cVXrsWY_WWQ,21,wood thrush calling,train
cVZC4p7_vHE,30,people running,train
cVZVOgFX9OI,30,"motorboat, speedboat acceleration",train
cVbmqvuuy_A,20,playing trumpet,train
cVbmqvuuy_A,30,playing trumpet,train
cVc2_Zo7pdA,44,playing electric guitar,train
cVcuDzR3j8M,30,goose honking,train
cVdrQ8bIOeA,180,people sniggering,train
cVetDS8webU,11,police radio chatter,test
cVhPymQSeMs,3,gibbon howling,train
cVhPymQSeMs,14,gibbon howling,train
cVhWB3IniBo,14,playing tuning fork,train
cVjAzfziWBQ,10,people sobbing,train
cVknzlmtJzw,113,striking pool,train
cVlRlVmrZyI,15,chopping food,test
cVlYfmSOLe0,0,skateboarding,train
cVmzmZttW4w,220,playing synthesizer,train
cVoDvot5fhM,80,"bird chirping, tweeting",train
cVp7zjWL57U,1073,people whistling,train
cVp7zjWL57U,1105,people whistling,train
cVpAtBQBZBg,2,playing guiro,train
cVpAtBQBZBg,12,playing guiro,train
cVsBZlsQXOo,140,male singing,train
cVtDrXbk0RY,0,ambulance siren,train
cVtDrXbk0RY,33,ambulance siren,train
cVtLUQcdZqI,148,shot football,test
cVwrv5-V1gs,16,playing trombone,test
cVxS2FAacrY,33,cap gun shooting,train
cVxYgBUIhB4,12,vacuum cleaner cleaning floors,train
cVynU0KCtRc,0,bouncing on trampoline,test
cW-DsCVkk60,44,ripping paper,train
cW-DsCVkk60,66,ripping paper,train
cW2kHIx9dZI,260,skidding,train
cW5AQzzJjLo,271,"ice cream truck, ice cream van",train
cW6Z4Fgx-0g,0,frog croaking,train
cW6Z4Fgx-0g,49,frog croaking,train
cW6sznhpZVg,30,playing accordion,train
cW8tKhXP7C0,21,skiing,train
cW8ycPtGcPs,117,playing timpani,train
cW8ycPtGcPs,173,playing timpani,train
cWAtsUL1RK4,10,playing cello,train
cWEEFSHNGgs,200,machine gun shooting,train
cWFDmUcGtHo,51,playing timbales,train
cWFDmUcGtHo,122,playing timbales,train
cWGDEsdim68,30,playing cymbal,train
cWGyJMmT9t8,131,beat boxing,train
cWHfrD3shho,30,playing hammond organ,train
cWLUTsTUNkw,30,"railroad car, train wagon",train
cWLnYfif9Ic,80,typing on computer keyboard,train
cWNlQvSmJ_8,0,"alligators, crocodiles hissing",train
cWPsAD3i6PI,30,"rowboat, canoe, kayak rowing",train
cWPvpS2JMNY,150,skateboarding,train
cWQlUTrr-bY,80,tap dancing,train
cWRCAbRrq0c,16,tap dancing,train
cWTi2D4lEHw,20,"ice cream truck, ice cream van",train
cWWzSdDG-xc,33,sheep bleating,test
cWYI4MoL40Y,214,playing cornet,train
cWZ0rn1o6wE,30,"pigeon, dove cooing",train
cWZBKwgL-Io,62,playing steelpan,train
cWZBKwgL-Io,216,playing steelpan,train
cWZLGpaVwwE,30,typing on computer keyboard,test
cWZvqqtrdUM,86,arc welding,train
cWa-6pY9RA4,30,playing drum kit,train
cWaK-bIZepo,91,pheasant crowing,train
cWdoZd73ccA,9,pheasant crowing,train
cWdoZd73ccA,43,pheasant crowing,train
cWgHxozrrVg,30,fireworks banging,train
cWhUnFY3kx8,260,squishing water,train
cWnxFjzK0_Q,42,wind chime,train
cWnxFjzK0_Q,53,wind chime,train
cWo5Wb8xsOc,50,people burping,train
cWopAJ_KNB8,39,playing theremin,train
cWopAJ_KNB8,60,playing theremin,train
cWpeVkzNcgs,32,people burping,train
cWpfVmMc59U,0,volcano explosion,train
cWqLmFhIa-M,34,playing zither,train
cWqLmFhIa-M,47,playing zither,train
cWqM0HtXUw0,259,bowling impact,train
cWskti2sCCM,30,ambulance siren,test
cWvjWICVZOY,0,ambulance siren,train
cWxBy6osYoY,30,people running,train
cWxJoY-R9bw,20,playing bass guitar,train
cWxWVn2nhsE,5,people whistling,train
cWzNFIyFaUU,18,driving buses,train
cX-AJlc6sRQ,239,bowling impact,train
cX-AJlc6sRQ,254,bowling impact,train
cX-DtH2LWis,57,arc welding,train
cX-EmPpTH_c,2,cap gun shooting,train
cX07OqOBwK8,30,duck quacking,test
cX095n2cJSQ,210,arc welding,train
cX0a1KvR-o4,162,skiing,train
cX1nYYT9B1A,580,machine gun shooting,train
cX1zEamYV80,23,playing glockenspiel,train
cX2MP18xoM8,30,"playing marimba, xylophone",train
